,kboTIME,RA,DEC
3080,2436362.272533817,285.563,-23.64997
3081,2436363.272581318,285.54332,-23.65265
3082,2436364.27262731,285.52343,-23.65534
3083,2436365.272671779,285.50334,-23.65804
3084,2436366.2727147127,285.48305,-23.66076
3085,2436367.2727560964,285.46257,-23.66348
3086,2436368.272795919,285.44192,-23.66621
3087,2436369.2728341664,285.42108,-23.66895
3088,2436370.2728708284,285.40008,-23.6717
3089,2436371.272905894,285.37893,-23.67445
3090,2436372.2729393523,285.35762,-23.67721
3091,2436373.2729711942,285.33617,-23.67997
3092,2436374.2730014115,285.31458,-23.68274
3093,2436375.2730299965,285.29287,-23.6855
3094,2436376.2730569425,285.27104,-23.68827
3095,2436377.2730822447,285.24911,-23.69104
3096,2436378.2731058984,285.22707,-23.69381
3097,2436379.2731278995,285.20494,-23.69657
3098,2436380.2731482456,285.18272,-23.69934
3099,2436381.2731669345,285.16043,-23.7021
3100,2436382.2731839637,285.13807,-23.70485
3101,2436383.2731993315,285.11565,-23.70761
3102,2436384.273213036,285.09317,-23.71036
3103,2436385.2732250756,285.07065,-23.7131
3104,2436386.2732354477,285.04808,-23.71583
3105,2436387.273244151,285.02549,-23.71856
3106,2436388.2732511824,285.00287,-23.72128
3107,2436389.27325654,284.98023,-23.72399
3108,2436390.273260222,284.95759,-23.7267
3109,2436391.2732622265,284.93494,-23.72939
3110,2436392.2732625525,284.9123,-23.73207
3111,2436393.273261199,284.88967,-23.73474
3112,2436394.2732581655,284.86707,-23.73739
3113,2436395.273253452,284.84449,-23.74004
3114,2436396.2732470594,284.82196,-23.74266
3115,2436397.273238989,284.79947,-23.74528
3116,2436398.2732292423,284.77703,-23.74787
3117,2436399.273217822,284.75466,-23.75046
3118,2436400.2732047313,284.73236,-23.75302
3119,2436401.2731899745,284.71015,-23.75556
3120,2436402.273173557,284.68802,-23.75809
3121,2436403.2731554857,284.66599,-23.7606
3122,2436404.2731357673,284.64406,-23.76308
3123,2436405.27311441,284.62225,-23.76555
3124,2436406.2730914247,284.60056,-23.76799
3125,2436407.2730668196,284.57901,-23.77041
3126,2436408.2730406066,284.55759,-23.77281
3127,2436409.273012796,284.53631,-23.77518
3128,2436410.2729833988,284.51519,-23.77753
3129,2436411.272952426,284.49423,-23.77986
3130,2436412.272919889,284.47344,-23.78216
3131,2436413.2728857985,284.45282,-23.78443
3132,2436414.272850165,284.43238,-23.78668
3133,2436415.272813,284.41213,-23.78891
3134,2436416.2727743136,284.39208,-23.7911
3135,2436417.2727341163,284.37222,-23.79327
3136,2436418.27269242,284.35257,-23.79541
3137,2436419.2726492356,284.33314,-23.79752
3138,2436420.2726045744,284.31393,-23.79961
3139,2436421.2725584493,284.29495,-23.80166
3140,2436422.2725108718,284.2762,-23.80369
3141,2436423.272461856,284.2577,-23.80568
3142,2436424.2724114144,284.23944,-23.80764
3143,2436425.272359561,284.22145,-23.80957
3144,2436426.272306312,284.20371,-23.81147
3145,2436427.272251681,284.18625,-23.81333
3146,2436428.2721956847,284.16906,-23.81517
3147,2436429.27213834,284.15216,-23.81696
3148,2436430.272079665,284.13555,-23.81873
3149,2436431.272019679,284.11923,-23.82046
3150,2436432.2719584014,284.10323,-23.82215
3151,2436433.2718958533,284.08753,-23.82381
3152,2436434.271832057,284.07215,-23.82544
3153,2436435.271767033,284.05709,-23.82703
3154,2436436.271700805,284.04236,-23.82858
3155,2436437.2716333945,284.02796,-23.83009
3156,2436438.271564824,284.01391,-23.83157
3157,2436439.271495116,284.00019,-23.83302
3158,2436440.271424291,283.98683,-23.83442
3159,2436441.2713523717,283.97381,-23.83579
3160,2436442.271279379,283.96116,-23.83712
3161,2436443.271205334,283.94886,-23.83842
3162,2436444.271130258,283.93693,-23.83968
3163,2436445.271054173,283.92537,-23.8409
3164,2436446.2709770994,283.91418,-23.84208
3165,2436447.2708990593,283.90337,-23.84322
3166,2436448.2708200742,283.89295,-23.84432
3167,2436449.270740167,283.88291,-23.84539
3168,2436450.270659359,283.87326,-23.84641
3169,2436451.270577674,283.86401,-23.8474
3170,2436452.2704951344,283.85516,-23.84835
3171,2436453.2704117647,283.84671,-23.84926
3172,2436454.270327588,283.83867,-23.85012
3173,2436455.27024263,283.83104,-23.85095
3174,2436456.2701569158,283.82382,-23.85174
3175,2436457.270070471,283.81703,-23.85248
3176,2436458.269983323,283.81066,-23.85319
3177,2436459.2698954986,283.80471,-23.85385
3178,2436460.269807027,283.79919,-23.85448
3179,2436461.269717938,283.79411,-23.85506
3180,2436462.2696282603,283.78946,-23.8556
3181,2436463.2695380244,283.78525,-23.85611
3182,2436464.26944726,283.78148,-23.85657
3183,2436465.269355996,283.77815,-23.85699
3184,2436466.269264262,283.77526,-23.85737
3185,2436467.269172086,283.77282,-23.85771
3186,2436468.269079496,283.77082,-23.858
3187,2436469.2689865204,283.76927,-23.85826
3188,2436470.2688931855,283.76817,-23.85848
3189,2436471.268799519,283.76751,-23.85866
3190,2436472.2687055483,283.76731,-23.85879
3191,2436473.2686112993,283.76755,-23.85889
3192,2436474.2685168,283.76825,-23.85895
3193,2436475.268422076,283.76939,-23.85896
3194,2436476.2683271556,283.77099,-23.85894
3195,2436477.268232065,283.77304,-23.85888
3196,2436478.268136832,283.77554,-23.85877
3197,2436479.268041483,283.7785,-23.85863
3198,2436480.2679460472,283.78191,-23.85844
3199,2436481.2678505513,283.78578,-23.85821
3200,2436482.2677550237,283.7901,-23.85795
3201,2436483.2676594937,283.79488,-23.85764
3202,2436484.26756399,283.80011,-23.8573
3203,2436485.2674685414,283.8058,-23.85691
3204,2436486.2673731786,283.81195,-23.85649
3205,2436487.2672779323,283.81855,-23.85602
3206,2436488.267182834,283.8256,-23.85551
3207,2436489.267087915,283.83311,-23.85497
3208,2436490.2669932074,283.84107,-23.85439
3209,2436491.2668987424,283.84948,-23.85376
3210,2436492.2668045517,283.85834,-23.8531
3211,2436493.2667106655,283.86765,-23.8524
3212,2436494.2666171137,283.87741,-23.85167
3213,2436495.2665239256,283.8876,-23.85089
3214,2436496.2664311286,283.89824,-23.85008
3215,2436497.2663387507,283.90931,-23.84923
3216,2436498.2662468194,283.92082,-23.84834
3217,2436499.266155361,283.93276,-23.84742
3218,2436500.2660644036,283.94513,-23.84646
3219,2436501.2659739717,283.95792,-23.84546
3220,2436502.265884092,283.97114,-23.84443
3221,2436503.265794791,283.98478,-23.84336
3222,2436504.2657060935,283.99884,-23.84226
3223,2436505.265618026,284.01331,-23.84112
3224,2436506.2655306133,284.02819,-23.83995
3225,2436507.2654438815,284.04349,-23.83874
3226,2436508.2653578566,284.05918,-23.83749
3227,2436509.265272564,284.07529,-23.83621
3228,2436510.2651880295,284.09179,-23.8349
3229,2436511.2651042794,284.10868,-23.83355
3230,2436512.2650213395,284.12597,-23.83217
3231,2436513.264939237,284.14365,-23.83076
3232,2436514.264857998,284.16172,-23.82931
3233,2436515.26477765,284.18017,-23.82783
3234,2436516.26469822,284.199,-23.82632
3235,2436517.2646197355,284.2182,-23.82478
3236,2436518.2645422244,284.23777,-23.8232
3237,2436519.2644657125,284.2577,-23.8216
3238,2436520.2643902265,284.278,-23.81996
3239,2436521.2643157905,284.29864,-23.8183
3240,2436522.2642424298,284.31964,-23.8166
3241,2436523.2641701666,284.34098,-23.81487
3242,2436524.2640990224,284.36266,-23.81312
3243,2436525.2640290195,284.38466,-23.81134
3244,2436526.2639601785,284.407,-23.80953
3245,2436527.263892519,284.42965,-23.8077
3246,2436528.2638260606,284.45261,-23.80583
3247,2436529.263760823,284.47589,-23.80394
3248,2436530.2636968247,284.49947,-23.80203
3249,2436531.2636340843,284.52334,-23.80009
3250,2436532.2635726198,284.54751,-23.79812
3251,2436533.26351245,284.57196,-23.79613
3252,2436534.263453591,284.59669,-23.79412
3253,2436535.263396062,284.6217,-23.79208
3254,2436536.2633398795,284.64697,-23.79002
3255,2436537.263285061,284.67251,-23.78794
3256,2436538.2632316235,284.6983,-23.78583
3257,2436539.263179585,284.72435,-23.7837
3258,2436540.2631289624,284.75064,-23.78155
3259,2436541.263079773,284.77717,-23.77938
3260,2436542.2630320345,284.80394,-23.77719
3261,2436543.2629857645,284.83093,-23.77498
3262,2436544.26294098,284.85814,-23.77275
3263,2436545.2628976987,284.88557,-23.77051
3264,2436546.2628559363,284.9132,-23.76824
3265,2436547.262815709,284.94104,-23.76596
3266,2436548.262777033,284.96906,-23.76366
3267,2436549.2627399205,284.99727,-23.76135
3268,2436550.262704385,285.02566,-23.75902
3269,2436551.262670438,285.05422,-23.75668
3270,2436552.2626380892,285.08294,-23.75432
3271,2436553.2626073486,285.11181,-23.75195
3272,2436554.262578225,285.14083,-23.74957
3273,2436555.262550727,285.16999,-23.74718
3274,2436556.2625248614,285.19929,-23.74477
3275,2436557.2625006353,285.2287,-23.74236
3276,2436558.262478056,285.25824,-23.73993
3277,2436559.2624571286,285.28788,-23.7375
3278,2436560.26243786,285.31763,-23.73506
3279,2436561.2624202548,285.34747,-23.73261
3280,2436562.262404318,285.3774,-23.73016
3281,2436563.2623900548,285.40741,-23.72769
3282,2436564.26237747,285.4375,-23.72522
3283,2436565.262366567,285.46765,-23.72275
3284,2436566.2623573514,285.49787,-23.72027
3285,2436567.2623498267,285.52814,-23.71779
3286,2436568.262343998,285.55845,-23.71531
3287,2436569.2623398695,285.58881,-23.71282
3288,2436570.262337445,285.61919,-23.71033
3289,2436571.262336728,285.64961,-23.70784
3290,2436572.2623377233,285.68004,-23.70535
3291,2436573.2623404334,285.71048,-23.70286
3292,2436574.262344861,285.74092,-23.70037
3293,2436575.262351007,285.77135,-23.69789
3294,2436576.262358873,285.80178,-23.69541
3295,2436577.262368458,285.83218,-23.69293
3296,2436578.26237976,285.86255,-23.69046
3297,2436579.262392776,285.89288,-23.68799
3298,2436580.262407502,285.92316,-23.68553
3299,2436581.2624239335,285.95339,-23.68308
3300,2436582.262442064,285.98356,-23.68063
3301,2436583.262461888,286.01365,-23.6782
3302,2436584.262483399,286.04367,-23.67577
3303,2436585.262506589,286.0736,-23.67336
3304,2436586.26253145,286.10344,-23.67096
3305,2436587.2625579746,286.13319,-23.66857
3306,2436588.2625861536,286.16282,-23.66619
3307,2436589.2626159787,286.19234,-23.66382
3308,2436590.2626474407,286.22174,-23.66147
3309,2436591.26268053,286.25101,-23.65914
3310,2436592.2627152367,286.28015,-23.65681
3311,2436593.262751552,286.30914,-23.65451
3312,2436594.2627894655,286.33799,-23.65222
3313,2436595.2628289685,286.36669,-23.64996
3314,2436596.262870051,286.39522,-23.6477
3315,2436597.2629127037,286.42359,-23.64547
3316,2436598.262956917,286.45178,-23.64326
3317,2436599.26300268,286.47979,-23.64107
3318,2436600.2630499844,286.50761,-23.63891
3319,2436601.2630988173,286.53524,-23.63676
3320,2436602.2631491683,286.56266,-23.63464
3321,2436603.2632010235,286.58988,-23.63254
3322,2436604.26325437,286.61688,-23.63047
3323,2436605.2633091933,286.64366,-23.62843
3324,2436606.263365477,286.6702,-23.62641
3325,2436607.2634232044,286.69651,-23.62442
3326,2436608.2634823583,286.72257,-23.62245
3327,2436609.2635429204,286.74838,-23.62052
3328,2436610.263604871,286.77393,-23.61862
3329,2436611.2636681916,286.79922,-23.61675
3330,2436612.263732862,286.82424,-23.61491
3331,2436613.2637988618,286.84898,-23.6131
3332,2436614.263866171,286.87343,-23.61132
3333,2436615.263934768,286.8976,-23.60958
3334,2436616.2640046324,286.92148,-23.60787
3335,2436617.2640757435,286.94505,-23.60619
3336,2436618.264148079,286.96832,-23.60455
3337,2436619.2642216184,286.99128,-23.60295
3338,2436620.26429634,287.01393,-23.60138
3339,2436621.2643722226,287.03626,-23.59985
3340,2436622.264449245,287.05826,-23.59836
3341,2436623.264527387,287.07994,-23.5969
3342,2436624.2646066276,287.10128,-23.59549
3343,2436625.2646869463,287.12228,-23.59411
3344,2436626.264768323,287.14294,-23.59277
3345,2436627.264850737,287.16325,-23.59147
3346,2436628.2649341673,287.18321,-23.59022
3347,2436629.265018592,287.20281,-23.589
3348,2436630.2651039883,287.22205,-23.58783
3349,2436631.265190333,287.24092,-23.5867
3350,2436632.2652776022,287.25941,-23.58562
3351,2436633.26536577,287.27753,-23.58457
3352,2436634.2654548115,287.29527,-23.58358
3353,2436635.2655446995,287.31262,-23.58263
3354,2436636.2656354075,287.32958,-23.58172
3355,2436637.2657269076,287.34614,-23.58086
3356,2436638.265819172,287.3623,-23.58005
3357,2436639.2659121724,287.37806,-23.57928
3358,2436640.2660058807,287.39341,-23.57856
3359,2436641.266100268,287.40836,-23.57789
3360,2436642.2661953056,287.42288,-23.57727
3361,2436643.2662909655,287.437,-23.57669
3362,2436644.266387219,287.45069,-23.57616
3363,2436645.266484038,287.46396,-23.57569
3364,2436646.2665813933,287.47681,-23.57526
3365,2436647.2666792567,287.48924,-23.57488
3366,2436648.266777601,287.50123,-23.57454
3367,2436649.266876398,287.5128,-23.57426
3368,2436650.2669756208,287.52393,-23.57403
3369,2436651.2670752425,287.53463,-23.57385
3370,2436652.2671752367,287.5449,-23.57371
3371,2436653.267275578,287.55473,-23.57363
3372,2436654.26737624,287.56412,-23.5736
3373,2436655.267477197,287.57307,-23.57362
3374,2436656.2675784235,287.58157,-23.57369
3375,2436657.2676798915,287.58964,-23.57381
3376,2436658.267781574,287.59726,-23.57398
3377,2436659.2678834423,287.60442,-23.5742
3378,2436660.2679854683,287.61114,-23.57448
3379,2436661.268087622,287.61741,-23.5748
3380,2436662.268189873,287.62323,-23.57518
3381,2436663.268292192,287.62859,-23.57561
3382,2436664.268394548,287.6335,-23.57609
3383,2436665.2684969106,287.63795,-23.57662
3384,2436666.2685992485,287.64195,-23.57721
3385,2436667.2687015315,287.64549,-23.57784
3386,2436668.2688037287,287.64858,-23.57853
3387,2436669.2689058096,287.65121,-23.57927
3388,2436670.269007744,287.65338,-23.58006
3389,2436671.2691095015,287.6551,-23.5809
3390,2436672.2692110525,287.65637,-23.58179
3391,2436673.269312368,287.65718,-23.58272
3392,2436674.2694134177,287.65754,-23.58371
3393,2436675.269514174,287.65745,-23.58475
3394,2436676.269614609,287.65692,-23.58584
3395,2436677.269714694,287.65593,-23.58698
3396,2436678.269814403,287.65451,-23.58816
3397,2436679.269913709,287.65263,-23.58939
3398,2436680.2700125864,287.65032,-23.59067
3399,2436681.2701110104,287.64757,-23.592
3400,2436682.2702089567,287.64438,-23.59338
3401,2436683.2703063996,287.64076,-23.5948
3402,2436684.2704033144,287.6367,-23.59627
3403,2436685.2704996755,287.6322,-23.59778
3404,2436686.2705954574,287.62728,-23.59934
3405,2436687.2706906325,287.62193,-23.60095
3406,2436688.2707851743,287.61615,-23.6026
3407,2436689.2708790554,287.60994,-23.6043
3408,2436690.270972248,287.60331,-23.60604
3409,2436691.271064725,287.59627,-23.60783
3410,2436692.271156458,287.5888,-23.60966
3411,2436693.2712474205,287.58092,-23.61153
3412,2436694.271337585,287.57263,-23.61344
3413,2436695.2714269245,287.56393,-23.61539
3414,2436696.2715154127,287.55483,-23.61739
3415,2436697.271603023,287.54533,-23.61942
3416,2436698.27168973,287.53543,-23.6215
3417,2436699.2717755088,287.52514,-23.62361
3418,2436700.271860334,287.51446,-23.62576
3419,2436701.271944182,287.5034,-23.62794
3420,2436702.2720270287,287.49197,-23.63017
3421,2436703.272108852,287.48016,-23.63243
3422,2436704.2721896293,287.46798,-23.63472
3423,2436705.2722693393,287.45544,-23.63705
3424,2436706.2723479616,287.44255,-23.63941
3425,2436707.272425476,287.4293,-23.6418
3426,2436708.2725018635,287.41571,-23.64423
3427,2436709.2725771065,287.40177,-23.64668
3428,2436710.2726511857,287.3875,-23.64917
3429,2436711.2727240846,287.3729,-23.65169
3430,2436712.2727957843,287.35797,-23.65423
3431,2436713.272866267,287.34272,-23.65681
3432,2436714.272935513,287.32715,-23.65941
3433,2436715.2730035037,287.31128,-23.66204
3434,2436716.2730702194,287.29509,-23.66469
3435,2436717.2731356407,287.27861,-23.66737
3436,2436718.2731997482,287.26183,-23.67007
3437,2436719.273262522,287.24476,-23.6728
3438,2436720.273323944,287.2274,-23.67555
3439,2436721.273383995,287.20977,-23.67832
3440,2436722.2734426567,287.19187,-23.68111
3441,2436723.2734999126,287.1737,-23.68392
3442,2436724.2735557444,287.15528,-23.68675
3443,2436725.273610136,287.13661,-23.6896
3444,2436726.273663072,287.11769,-23.69246
3445,2436727.2737145363,287.09853,-23.69534
3446,2436728.273764515,287.07915,-23.69824
3447,2436729.273812994,287.05955,-23.70114
3448,2436730.273859961,287.03973,-23.70407
3449,2436731.273905403,287.01971,-23.707
3450,2436732.2739493093,286.99949,-23.70994
3451,2436733.2739916695,286.97907,-23.7129
3452,2436734.274032474,286.95848,-23.71586
3453,2436735.2740717144,286.93771,-23.71883
3454,2436736.2741093826,286.91677,-23.72181
3455,2436737.2741454714,286.89567,-23.72479
3456,2436738.2741799736,286.87441,-23.72778
3457,2436739.274212883,286.85302,-23.73077
3458,2436740.274244192,286.83148,-23.73377
3459,2436741.2742738943,286.80981,-23.73677
3460,2436742.274301982,286.78801,-23.73978
3461,2436743.274328447,286.7661,-23.74278
3462,2436744.274353282,286.74408,-23.74579
3463,2436745.274376479,286.72195,-23.74879
3464,2436746.2743980302,286.69973,-23.75179
3465,2436747.274417929,286.67742,-23.75479
3466,2436748.274436168,286.65502,-23.75779
3467,2436749.2744527417,286.63256,-23.76078
3468,2436750.2744676443,286.61003,-23.76377
3469,2436751.2744808705,286.58745,-23.76675
3470,2436752.2744924165,286.56482,-23.76973
3471,2436753.274502279,286.54215,-23.77269
3472,2436754.274510454,286.51944,-23.77565
3473,2436755.27451694,286.49672,-23.7786
3474,2436756.274521736,286.47398,-23.78153
3475,2436757.274524841,286.45124,-23.78445
3476,2436758.2745262557,286.4285,-23.78736
3477,2436759.274525982,286.40577,-23.79026
3478,2436760.274524021,286.38307,-23.79314
3479,2436761.2745203767,286.36039,-23.79601
3480,2436762.2745150533,286.33775,-23.79886
3481,2436763.2745080553,286.31516,-23.8017
3482,2436764.2744993875,286.29262,-23.80451
3483,2436765.274489057,286.27014,-23.80731
3484,2436766.274477069,286.24773,-23.81009
3485,2436767.2744634296,286.2254,-23.81285
3486,2436768.274448145,286.20315,-23.81559
3487,2436769.2744312217,286.181,-23.8183
3488,2436770.2744126646,286.15894,-23.821
3489,2436771.274392479,286.13699,-23.82367
3490,2436772.2743706703,286.11516,-23.82632
3491,2436773.274347244,286.09344,-23.82895
3492,2436774.274322205,286.07185,-23.83155
3493,2436775.274295561,286.0504,-23.83413
3494,2436776.274267318,286.02909,-23.83668
3495,2436777.274237483,286.00793,-23.8392
3496,2436778.2742060637,285.98693,-23.8417
3497,2436779.2741730693,285.9661,-23.84416
3498,2436780.2741385084,285.94545,-23.8466
3499,2436781.2741023907,285.92497,-23.84901
3500,2436782.2740647276,285.90469,-23.85139
3501,2436783.27402553,285.8846,-23.85374
3502,2436784.2739848094,285.86472,-23.85605
3503,2436785.27394258,285.84506,-23.85834
3504,2436786.273898855,285.82561,-23.86059
3505,2436787.273853649,285.8064,-23.8628
3506,2436788.2738069776,285.78742,-23.86499
3507,2436789.273758858,285.76869,-23.86713
3508,2436790.2737093065,285.75021,-23.86925
3509,2436791.2736583417,285.73198,-23.87133
3510,2436792.2736059804,285.71402,-23.87337
3511,2436793.2735522417,285.69633,-23.87538
3512,2436794.273497144,285.67891,-23.87735
3513,2436795.2734407047,285.66178,-23.87928
3514,2436796.273382942,285.64494,-23.88117
3515,2436797.273323874,285.62839,-23.88303
3516,2436798.2732635173,285.61213,-23.88485
3517,2436799.2732018894,285.59619,-23.88663
3518,2436800.273139008,285.58055,-23.88838
3519,2436801.273074889,285.56523,-23.89008
3520,2436802.2730095508,285.55022,-23.89174
3521,2436803.272943011,285.53555,-23.89337
3522,2436804.272875288,285.52121,-23.89495
3523,2436805.272806401,285.5072,-23.89649
3524,2436806.2727363687,285.49354,-23.898
3525,2436807.272665211,285.48023,-23.89946
3526,2436808.2725929487,285.46727,-23.90087
3527,2436809.272519603,285.45467,-23.90225
3528,2436810.2724451954,285.44244,-23.90358
3529,2436811.2723697475,285.43058,-23.90487
3530,2436812.2722932836,285.41909,-23.90612
3531,2436813.272215826,285.40799,-23.90732
3532,2436814.2721374007,285.39727,-23.90848
3533,2436815.2720580315,285.38694,-23.9096
3534,2436816.2719777455,285.37701,-23.91067
3535,2436817.271896569,285.36748,-23.9117
3536,2436818.271814529,285.35835,-23.91268
3537,2436819.2717316523,285.34962,-23.91362
3538,2436820.2716479674,285.34131,-23.91452
3539,2436821.2715635,285.33341,-23.91537
3540,2436822.2714782786,285.32593,-23.91618
3541,2436823.271392328,285.31887,-23.91694
3542,2436824.2713056756,285.31223,-23.91765
3543,2436825.271218346,285.30601,-23.91833
3544,2436826.271130366,285.30022,-23.91895
3545,2436827.271041759,285.29486,-23.91953
3546,2436828.270952551,285.28993,-23.92007
3547,2436829.270862767,285.28543,-23.92056
3548,2436830.2707724324,285.28137,-23.92101
3549,2436831.270681572,285.27775,-23.92141
3550,2436832.2705902117,285.27456,-23.92177
3551,2436833.2704983777,285.27182,-23.92208
3552,2436834.2704060962,285.26953,-23.92235
3553,2436835.2703133943,285.26768,-23.92257
3554,2436836.270220299,285.26628,-23.92274
3555,2436837.2701268373,285.26533,-23.92287
3556,2436838.2700330378,285.26483,-23.92295
3557,2436839.269938929,285.26479,-23.92299
3558,2436840.2698445395,285.2652,-23.92298
3559,2436841.269749899,285.26607,-23.92293
3560,2436842.269655037,285.2674,-23.92283
3561,2436843.269559985,285.26919,-23.92269
3562,2436844.2694647736,285.27144,-23.9225
3563,2436845.2693694346,285.27415,-23.92226
3564,2436846.2692739996,285.27732,-23.92199
3565,2436847.2691784995,285.28095,-23.92166
3566,2436848.2690829663,285.28504,-23.92129
3567,2436849.26898743,285.28959,-23.92088
3568,2436850.2688919203,285.2946,-23.92042
3569,2436851.268796467,285.30007,-23.91992
3570,2436852.268701099,285.30599,-23.91938
3571,2436853.2686058437,285.31237,-23.91879
3572,2436854.268510729,285.3192,-23.91816
3573,2436855.268415783,285.32649,-23.91749
3574,2436856.2683210317,285.33422,-23.91677
3575,2436857.268226503,285.34241,-23.91601
3576,2436858.2681322233,285.35104,-23.91521
3577,2436859.26803822,285.36012,-23.91436
3578,2436860.26794452,285.36965,-23.91348
3579,2436861.2678511506,285.37962,-23.91255
3580,2436862.2677581385,285.39003,-23.91158
3581,2436863.2676655124,285.40088,-23.91056
3582,2436864.2675732994,285.41217,-23.90951
3583,2436865.2674815273,285.4239,-23.90841
3584,2436866.267390224,285.43606,-23.90728
3585,2436867.2672994183,285.44866,-23.9061
3586,2436868.2672091387,285.46169,-23.90488
3587,2436869.267119414,285.47515,-23.90362
3588,2436870.267030273,285.48903,-23.90233
3589,2436871.2669417458,285.50334,-23.90099
3590,2436872.266853861,285.51806,-23.89961
3591,2436873.2667666497,285.53321,-23.8982
3592,2436874.266680141,285.54877,-23.89674
3593,2436875.266594364,285.56474,-23.89525
3594,2436876.266509347,285.58111,-23.89373
3595,2436877.266425118,285.59789,-23.89216
3596,2436878.266341703,285.61506,-23.89056
3597,2436879.2662591273,285.63263,-23.88892
3598,2436880.2661774163,285.65058,-23.88725
3599,2436881.2660965943,285.66892,-23.88554
3600,2436882.2660166835,285.68764,-23.88379
3601,2436883.2659377083,285.70673,-23.88202
3602,2436884.2658596905,285.72619,-23.8802
3603,2436885.265782653,285.74601,-23.87836
3604,2436886.265706618,285.76619,-23.87648
3605,2436887.265631607,285.78673,-23.87457
3606,2436888.2655576426,285.80762,-23.87263
3607,2436889.265484746,285.82885,-23.87065
3608,2436890.2654129397,285.85043,-23.86864
3609,2436891.2653422453,285.87234,-23.8666
3610,2436892.265272684,285.89459,-23.86453
3611,2436893.2652042774,285.91716,-23.86244
3612,2436894.265137048,285.94005,-23.86031
3613,2436895.2650710167,285.96326,-23.85815
3614,2436896.2650062055,285.98678,-23.85596
3615,2436897.2649426362,286.01061,-23.85375
3616,2436898.264880331,286.03474,-23.8515
3617,2436899.2648193105,286.05916,-23.84924
3618,2436900.2647595974,286.08388,-23.84694
3619,2436901.264701213,286.10887,-23.84462
3620,2436902.2646441786,286.13415,-23.84227
3621,2436903.264588515,286.15969,-23.8399
3622,2436904.264534241,286.1855,-23.83751
3623,2436905.264481375,286.21156,-23.83509
3624,2436906.264429934,286.23788,-23.83265
3625,2436907.2643799335,286.26443,-23.83019
3626,2436908.2643313888,286.29122,-23.8277
3627,2436909.264284313,286.31824,-23.8252
3628,2436910.2642387208,286.34548,-23.82268
3629,2436911.2641946236,286.37293,-23.82014
3630,2436912.2641520347,286.40059,-23.81758
3631,2436913.2641109657,286.42845,-23.815
3632,2436914.2640714287,286.45651,-23.81241
3633,2436915.264033434,286.48475,-23.80979
3634,2436916.263996994,286.51318,-23.80717
3635,2436917.263962119,286.54177,-23.80452
3636,2436918.263928819,286.57053,-23.80187
3637,2436919.2638971056,286.59946,-23.7992
3638,2436920.263866988,286.62854,-23.79651
3639,2436921.2638384774,286.65776,-23.79381
3640,2436922.2638115836,286.68712,-23.7911
3641,2436923.263786316,286.71662,-23.78838
3642,2436924.2637626845,286.74624,-23.78565
3643,2436925.263740699,286.77599,-23.78291
3644,2436926.2637203685,286.80584,-23.78016
3645,2436927.263701703,286.8358,-23.77741
3646,2436928.263684711,286.86586,-23.77464
3647,2436929.2636694014,286.89601,-23.77187
3648,2436930.2636557817,286.92624,-23.76909
3649,2436931.26364386,286.95654,-23.76631
3650,2436932.263633641,286.98691,-23.76353
3651,2436933.2636251296,287.01734,-23.76074
3652,2436934.26361833,287.04782,-23.75795
3653,2436935.263613243,287.07834,-23.75516
3654,2436936.2636098703,287.10889,-23.75237
3655,2436937.2636082117,287.13946,-23.74958
3656,2436938.2636082666,287.17006,-23.74679
3657,2436939.2636100342,287.20066,-23.744
3658,2436940.2636135127,287.23127,-23.74122
3659,2436941.2636187,287.26187,-23.73843
3660,2436942.2636255943,287.29245,-23.73566
3661,2436943.2636341928,287.32302,-23.73289
3662,2436944.263644493,287.35356,-23.73012
3663,2436945.2636564914,287.38406,-23.72736
3664,2436946.2636701846,287.41453,-23.72461
3665,2436947.2636855696,287.44494,-23.72187
3666,2436948.263702642,287.4753,-23.71914
3667,2436949.263721399,287.5056,-23.71641
3668,2436950.263741835,287.53582,-23.7137
3669,2436951.2637639474,287.56597,-23.711
3670,2436952.2637877306,287.59603,-23.70831
3671,2436953.2638131813,287.62601,-23.70563
3672,2436954.263840294,287.65588,-23.70297
3673,2436955.263869064,287.68565,-23.70033
3674,2436956.263899486,287.71531,-23.6977
3675,2436957.263931554,287.74484,-23.69509
3676,2436958.2639652607,287.77425,-23.69249
3677,2436959.2640005997,287.80352,-23.68992
3678,2436960.264037561,287.83265,-23.68736
3679,2436961.2640761356,287.86162,-23.68483
3680,2436962.2641163114,287.89044,-23.68232
3681,2436963.2641580766,287.91908,-23.67983
3682,2436964.264201418,287.94756,-23.67736
3683,2436965.264246321,287.97585,-23.67492
3684,2436966.2642927705,288.00395,-23.6725
3685,2436967.264340752,288.03185,-23.67011
3686,2436968.2643902497,288.05955,-23.66774
3687,2436969.2644412485,288.08705,-23.6654
3688,2436970.264493732,288.11432,-23.6631
3689,2436971.2645476838,288.14137,-23.66081
3690,2436972.2646030886,288.1682,-23.65856
3691,2436973.264659929,288.19479,-23.65634
3692,2436974.264718189,288.22114,-23.65415
3693,2436975.2647778518,288.24724,-23.652
3694,2436976.2648389004,288.27309,-23.64987
3695,2436977.264901318,288.29868,-23.64778
3696,2436978.2649650886,288.32401,-23.64572
3697,2436979.265030194,288.34907,-23.6437
3698,2436980.265096619,288.37385,-23.64171
3699,2436981.2651643455,288.39836,-23.63976
3700,2436982.2652333574,288.42257,-23.63784
